,name,reviewer_rating,positivity_ratio,to_beat_main,to_beat_extra,to_beat_completionist,extra_content_length,tags,genre,publisher,critic_score,user_score,epoque
134,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Simulation,Racing,Codemasters,86.0,8.0,10s
134,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Singleplayer,Racing,Codemasters,86.0,8.0,10s
134,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Realistic,Racing,Codemasters,86.0,8.0,10s
134,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Family Friendly,Racing,Codemasters,86.0,8.0,10s
134,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Difficult,Racing,Codemasters,86.0,8.0,10s
134,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,TrackIR,Racing,Codemasters,86.0,8.0,10s
134,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Great Soundtrack,Racing,Codemasters,86.0,8.0,10s
134,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Sports,Racing,Codemasters,86.0,8.0,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,3D Vision,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Horror,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Fast-Paced,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,First-Person,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Automobile Sim,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Multiplayer,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Action,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Driving,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Adventure,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,VR,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Atmospheric,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Free to Play,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Co-op,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,FPS,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Open World,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Early Access,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Offroad,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Racing,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Survival Horror,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Arcade,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Survival,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Indie,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Simulation,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Singleplayer,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Realistic,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Family Friendly,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Difficult,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,TrackIR,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Great Soundtrack,Racing,Codemasters,86.0,8.7,10s
135,DiRT Rally,8.0,7.239736226334823,28.27,59.22,139.75,111.48,Sports,Racing,Codemasters,86.0,8.7,10s
136,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Story Rich,Action,Illusion Softworks,65.0,7.6,00s
136,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Historical,Action,Illusion Softworks,65.0,7.6,00s
136,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Crime,Action,Illusion Softworks,65.0,7.6,00s
136,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Multiplayer,Action,Illusion Softworks,65.0,7.6,00s
136,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Action,Action,Illusion Softworks,65.0,7.6,00s
136,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Adventure,Action,Illusion Softworks,65.0,7.6,00s
136,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Atmospheric,Action,Illusion Softworks,65.0,7.6,00s
136,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Controller,Action,Illusion Softworks,65.0,7.6,00s
136,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Third-Person Shooter,Action,Illusion Softworks,65.0,7.6,00s
136,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Open World,Action,Illusion Softworks,65.0,7.6,00s
136,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Classic,Action,Illusion Softworks,65.0,7.6,00s
136,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Racing,Action,Illusion Softworks,65.0,7.6,00s
136,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Shooter,Action,Illusion Softworks,65.0,7.6,00s
136,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Cult Classic,Action,Illusion Softworks,65.0,7.6,00s
136,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Simulation,Action,Illusion Softworks,65.0,7.6,00s
136,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Singleplayer,Action,Illusion Softworks,65.0,7.6,00s
136,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Drama,Action,Illusion Softworks,65.0,7.6,00s
136,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Violent,Action,Illusion Softworks,65.0,7.6,00s
136,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Third Person,Action,Illusion Softworks,65.0,7.6,00s
136,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Difficult,Action,Illusion Softworks,65.0,7.6,00s
136,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Great Soundtrack,Action,Illusion Softworks,65.0,7.6,00s
137,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Story Rich,Action,Take-Two Interactive,66.0,7.7,00s
137,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Historical,Action,Take-Two Interactive,66.0,7.7,00s
137,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Crime,Action,Take-Two Interactive,66.0,7.7,00s
137,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Multiplayer,Action,Take-Two Interactive,66.0,7.7,00s
137,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Action,Action,Take-Two Interactive,66.0,7.7,00s
137,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Adventure,Action,Take-Two Interactive,66.0,7.7,00s
137,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Atmospheric,Action,Take-Two Interactive,66.0,7.7,00s
137,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Controller,Action,Take-Two Interactive,66.0,7.7,00s
137,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Third-Person Shooter,Action,Take-Two Interactive,66.0,7.7,00s
137,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Open World,Action,Take-Two Interactive,66.0,7.7,00s
137,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Classic,Action,Take-Two Interactive,66.0,7.7,00s
137,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Racing,Action,Take-Two Interactive,66.0,7.7,00s
137,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Shooter,Action,Take-Two Interactive,66.0,7.7,00s
137,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Cult Classic,Action,Take-Two Interactive,66.0,7.7,00s
137,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Simulation,Action,Take-Two Interactive,66.0,7.7,00s
137,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Singleplayer,Action,Take-Two Interactive,66.0,7.7,00s
137,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Drama,Action,Take-Two Interactive,66.0,7.7,00s
137,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Violent,Action,Take-Two Interactive,66.0,7.7,00s
137,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Third Person,Action,Take-Two Interactive,66.0,7.7,00s
137,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Difficult,Action,Take-Two Interactive,66.0,7.7,00s
137,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Great Soundtrack,Action,Take-Two Interactive,66.0,7.7,00s
138,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Story Rich,Action,Take-Two Interactive,88.0,9.1,00s
138,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Historical,Action,Take-Two Interactive,88.0,9.1,00s
138,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Crime,Action,Take-Two Interactive,88.0,9.1,00s
138,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Multiplayer,Action,Take-Two Interactive,88.0,9.1,00s
138,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Action,Action,Take-Two Interactive,88.0,9.1,00s
138,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Adventure,Action,Take-Two Interactive,88.0,9.1,00s
138,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Atmospheric,Action,Take-Two Interactive,88.0,9.1,00s
138,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Controller,Action,Take-Two Interactive,88.0,9.1,00s
138,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Third-Person Shooter,Action,Take-Two Interactive,88.0,9.1,00s
138,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Open World,Action,Take-Two Interactive,88.0,9.1,00s
138,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Classic,Action,Take-Two Interactive,88.0,9.1,00s
138,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Racing,Action,Take-Two Interactive,88.0,9.1,00s
138,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Shooter,Action,Take-Two Interactive,88.0,9.1,00s
138,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Cult Classic,Action,Take-Two Interactive,88.0,9.1,00s
138,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Simulation,Action,Take-Two Interactive,88.0,9.1,00s
138,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Singleplayer,Action,Take-Two Interactive,88.0,9.1,00s
138,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Drama,Action,Take-Two Interactive,88.0,9.1,00s
138,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Violent,Action,Take-Two Interactive,88.0,9.1,00s
138,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Third Person,Action,Take-Two Interactive,88.0,9.1,00s
138,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Difficult,Action,Take-Two Interactive,88.0,9.1,00s
138,Mafia,8.0,6.7182564750473786,16.07,18.27,20.73,4.66,Great Soundtrack,Action,Take-Two Interactive,88.0,9.1,00s
140,Tropico 4,8.0,10.997981836528758,40.21,61.23,102.64,62.43,Strategy,Strategy,Kalypso Media,78.0,7.7,10s
140,Tropico 4,8.0,10.997981836528758,40.21,61.23,102.64,62.43,RTS,Strategy,Kalypso Media,78.0,7.7,10s
140,Tropico 4,8.0,10.997981836528758,40.21,61.23,102.64,62.43,Resource Management,Strategy,Kalypso Media,78.0,7.7,10s
140,Tropico 4,8.0,10.997981836528758,40.21,61.23,102.64,62.43,Cold War,Strategy,Kalypso Media,78.0,7.7,10s
140,Tropico 4,8.0,10.997981836528758,40.21,61.23,102.64,62.43,Political,Strategy,Kalypso Media,78.0,7.7,10s
140,Tropico 4,8.0,10.997981836528758,40.21,61.23,102.64,62.43,Building,Strategy,Kalypso Media,78.0,7.7,10s
140,Tropico 4,8.0,10.997981836528758,40.21,61.23,102.64,62.43,Atmospheric,Strategy,Kalypso Media,78.0,7.7,10s
140,Tropico 4,8.0,10.997981836528758,40.21,61.23,102.64,62.43,Management,Strategy,Kalypso Media,78.0,7.7,10s
140,Tropico 4,8.0,10.997981836528758,40.21,61.23,102.64,62.43,City Builder,Strategy,Kalypso Media,78.0,7.7,10s
140,Tropico 4,8.0,10.997981836528758,40.21,61.23,102.64,62.43,Real-Time with Pause,Strategy,Kalypso Media,78.0,7.7,10s
140,Tropico 4,8.0,10.997981836528758,40.21,61.23,102.64,62.43,Comedy,Strategy,Kalypso Media,78.0,7.7,10s
140,Tropico 4,8.0,10.997981836528758,40.21,61.23,102.64,62.43,Sandbox,Strategy,Kalypso Media,78.0,7.7,10s
140,Tropico 4,8.0,10.997981836528758,40.21,61.23,102.64,62.43,God Game,Strategy,Kalypso Media,78.0,7.7,10s
140,Tropico 4,8.0,10.997981836528758,40.21,61.23,102.64,62.43,Funny,Strategy,Kalypso Media,78.0,7.7,10s
140,Tropico 4,8.0,10.997981836528758,40.21,61.23,102.64,62.43,Politics,Strategy,Kalypso Media,78.0,7.7,10s
140,Tropico 4,8.0,10.997981836528758,40.21,61.23,102.64,62.43,Capitalism,Strategy,Kalypso Media,78.0,7.7,10s
140,Tropico 4,8.0,10.997981836528758,40.21,61.23,102.64,62.43,Simulation,Strategy,Kalypso Media,78.0,7.7,10s
140,Tropico 4,8.0,10.997981836528758,40.21,61.23,102.64,62.43,Singleplayer,Strategy,Kalypso Media,78.0,7.7,10s
140,Tropico 4,8.0,10.997981836528758,40.21,61.23,102.64,62.43,Great Soundtrack,Strategy,Kalypso Media,78.0,7.7,10s
140,Tropico 4,8.0,10.997981836528758,40.21,61.23,102.64,62.43,Economy,Strategy,Kalypso Media,78.0,7.7,10s
141,Burnout Paradise: The Ultimate Box,8.0,6.749559082892416,10.91,19.18,37.86,26.95,3D Vision,Racing,Electronic Arts,87.0,7.5,00s
141,Burnout Paradise: The Ultimate Box,8.0,6.749559082892416,10.91,19.18,37.86,26.95,Fast-Paced,Racing,Electronic Arts,87.0,7.5,00s
141,Burnout Paradise: The Ultimate Box,8.0,6.749559082892416,10.91,19.18,37.86,26.95,Automobile Sim,Racing,Electronic Arts,87.0,7.5,00s
141,Burnout Paradise: The Ultimate Box,8.0,6.749559082892416,10.91,19.18,37.86,26.95,Multiplayer,Racing,Electronic Arts,87.0,7.5,00s
141,Burnout Paradise: The Ultimate Box,8.0,6.749559082892416,10.91,19.18,37.86,26.95,Action,Racing,Electronic Arts,87.0,7.5,00s
141,Burnout Paradise: The Ultimate Box,8.0,6.749559082892416,10.91,19.18,37.86,26.95,Driving,Racing,Electronic Arts,87.0,7.5,00s
141,Burnout Paradise: The Ultimate Box,8.0,6.749559082892416,10.91,19.18,37.86,26.95,Exploration,Racing,Electronic Arts,87.0,7.5,00s
141,Burnout Paradise: The Ultimate Box,8.0,6.749559082892416,10.91,19.18,37.86,26.95,Free to Play,Racing,Electronic Arts,87.0,7.5,00s
141,Burnout Paradise: The Ultimate Box,8.0,6.749559082892416,10.91,19.18,37.86,26.95,Controller,Racing,Electronic Arts,87.0,7.5,00s
141,Burnout Paradise: The Ultimate Box,8.0,6.749559082892416,10.91,19.18,37.86,26.95,Co-op,Racing,Electronic Arts,87.0,7.5,00s
141,Burnout Paradise: The Ultimate Box,8.0,6.749559082892416,10.91,19.18,37.86,26.95,Open World,Racing,Electronic Arts,87.0,7.5,00s
141,Burnout Paradise: The Ultimate Box,8.0,6.749559082892416,10.91,19.18,37.86,26.95,Destruction,Racing,Electronic Arts,87.0,7.5,00s
141,Burnout Paradise: The Ultimate Box,8.0,6.749559082892416,10.91,19.18,37.86,26.95,Racing,Racing,Electronic Arts,87.0,7.5,00s
141,Burnout Paradise: The Ultimate Box,8.0,6.749559082892416,10.91,19.18,37.86,26.95,Funny,Racing,Electronic Arts,87.0,7.5,00s
141,Burnout Paradise: The Ultimate Box,8.0,6.749559082892416,10.91,19.18,37.86,26.95,Arcade,Racing,Electronic Arts,87.0,7.5,00s
141,Burnout Paradise: The Ultimate Box,8.0,6.749559082892416,10.91,19.18,37.86,26.95,Simulation,Racing,Electronic Arts,87.0,7.5,00s
141,Burnout Paradise: The Ultimate Box,8.0,6.749559082892416,10.91,19.18,37.86,26.95,Singleplayer,Racing,Electronic Arts,87.0,7.5,00s
141,Burnout Paradise: The Ultimate Box,8.0,6.749559082892416,10.91,19.18,37.86,26.95,Online Co-Op,Racing,Electronic Arts,87.0,7.5,00s
141,Burnout Paradise: The Ultimate Box,8.0,6.749559082892416,10.91,19.18,37.86,26.95,Third Person,Racing,Electronic Arts,87.0,7.5,00s
141,Burnout Paradise: The Ultimate Box,8.0,6.749559082892416,10.91,19.18,37.86,26.95,Great Soundtrack,Racing,Electronic Arts,87.0,7.5,00s
141,Burnout Paradise: The Ultimate Box,8.0,6.749559082892416,10.91,19.18,37.86,26.95,Sports,Racing,Electronic Arts,87.0,7.5,00s
141,Burnout Paradise: The Ultimate Box,8.0,6.749559082892416,10.91,19.18,37.86,26.95,Sandbox,Racing,Electronic Arts,87.0,7.5,00s
144,Pillars of Eternity,8.0,7.422754946727549,36.07,63.04,107.06,70.99000000000001,Story Rich,Role-Playing,Paradox Interactive,89.0,8.3,10s
144,Pillars of Eternity,8.0,7.422754946727549,36.07,63.04,107.06,70.99000000000001,Strategy,Role-Playing,Paradox Interactive,89.0,8.3,10s
144,Pillars of Eternity,8.0,7.422754946727549,36.07,63.04,107.06,70.99000000000001,Adventure,Role-Playing,Paradox Interactive,89.0,8.3,10s
144,Pillars of Eternity,8.0,7.422754946727549,36.07,63.04,107.06,70.99000000000001,Atmospheric,Role-Playing,Paradox Interactive,89.0,8.3,10s
144,Pillars of Eternity,8.0,7.422754946727549,36.07,63.04,107.06,70.99000000000001,Crowdfunded,Role-Playing,Paradox Interactive,89.0,8.3,10s
144,Pillars of Eternity,8.0,7.422754946727549,36.07,63.04,107.06,70.99000000000001,Exploration,Role-Playing,Paradox Interactive,89.0,8.3,10s
144,Pillars of Eternity,8.0,7.422754946727549,36.07,63.04,107.06,70.99000000000001,Isometric,Role-Playing,Paradox Interactive,89.0,8.3,10s
144,Pillars of Eternity,8.0,7.422754946727549,36.07,63.04,107.06,70.99000000000001,CRPG,Role-Playing,Paradox Interactive,89.0,8.3,10s
144,Pillars of Eternity,8.0,7.422754946727549,36.07,63.04,107.06,70.99000000000001,Character Customization,Role-Playing,Paradox Interactive,89.0,8.3,10s
144,Pillars of Eternity,8.0,7.422754946727549,36.07,63.04,107.06,70.99000000000001,Real-Time with Pause,Role-Playing,Paradox Interactive,89.0,8.3,10s
144,Pillars of Eternity,8.0,7.422754946727549,36.07,63.04,107.06,70.99000000000001,Co-op,Role-Playing,Paradox Interactive,89.0,8.3,10s
144,Pillars of Eternity,8.0,7.422754946727549,36.07,63.04,107.06,70.99000000000001,RPG,Role-Playing,Paradox Interactive,89.0,8.3,10s
144,Pillars of Eternity,8.0,7.422754946727549,36.07,63.04,107.06,70.99000000000001,Open World,Role-Playing,Paradox Interactive,89.0,8.3,10s
144,Pillars of Eternity,8.0,7.422754946727549,36.07,63.04,107.06,70.99000000000001,Dark Fantasy,Role-Playing,Paradox Interactive,89.0,8.3,10s
144,Pillars of Eternity,8.0,7.422754946727549,36.07,63.04,107.06,70.99000000000001,Classic,Role-Playing,Paradox Interactive,89.0,8.3,10s
144,Pillars of Eternity,8.0,7.422754946727549,36.07,63.04,107.06,70.99000000000001,Kickstarter,Role-Playing,Paradox Interactive,89.0,8.3,10s
144,Pillars of Eternity,8.0,7.422754946727549,36.07,63.04,107.06,70.99000000000001,Fantasy,Role-Playing,Paradox Interactive,89.0,8.3,10s
144,Pillars of Eternity,8.0,7.422754946727549,36.07,63.04,107.06,70.99000000000001,Indie,Role-Playing,Paradox Interactive,89.0,8.3,10s
144,Pillars of Eternity,8.0,7.422754946727549,36.07,63.04,107.06,70.99000000000001,Party-Based RPG,Role-Playing,Paradox Interactive,89.0,8.3,10s
144,Pillars of Eternity,8.0,7.422754946727549,36.07,63.04,107.06,70.99000000000001,Singleplayer,Role-Playing,Paradox Interactive,89.0,8.3,10s
144,Pillars of Eternity,8.0,7.422754946727549,36.07,63.04,107.06,70.99000000000001,Turn-Based,Role-Playing,Paradox Interactive,89.0,8.3,10s
144,Pillars of Eternity,8.0,7.422754946727549,36.07,63.04,107.06,70.99000000000001,Great Soundtrack,Role-Playing,Paradox Interactive,89.0,8.3,10s
145,Hitman: Blood Money,8.0,16.539657853810265,11.81,15.68,19.7,7.889999999999999,First-Person,Action,Eidos Interactive,83.0,8.4,00s
145,Hitman: Blood Money,8.0,16.539657853810265,11.81,15.68,19.7,7.889999999999999,Crime,Action,Eidos Interactive,83.0,8.4,00s
145,Hitman: Blood Money,8.0,16.539657853810265,11.81,15.68,19.7,7.889999999999999,Strategy,Action,Eidos Interactive,83.0,8.4,00s
145,Hitman: Blood Money,8.0,16.539657853810265,11.81,15.68,19.7,7.889999999999999,Action,Action,Eidos Interactive,83.0,8.4,00s
145,Hitman: Blood Money,8.0,16.539657853810265,11.81,15.68,19.7,7.889999999999999,Stealth,Action,Eidos Interactive,83.0,8.4,00s
145,Hitman: Blood Money,8.0,16.539657853810265,11.81,15.68,19.7,7.889999999999999,Atmospheric,Action,Eidos Interactive,83.0,8.4,00s
145,Hitman: Blood Money,8.0,16.539657853810265,11.81,15.68,19.7,7.889999999999999,Puzzle,Action,Eidos Interactive,83.0,8.4,00s
145,Hitman: Blood Money,8.0,16.539657853810265,11.81,15.68,19.7,7.889999999999999,Third-Person Shooter,Action,Eidos Interactive,83.0,8.4,00s
145,Hitman: Blood Money,8.0,16.539657853810265,11.81,15.68,19.7,7.889999999999999,FPS,Action,Eidos Interactive,83.0,8.4,00s
145,Hitman: Blood Money,8.0,16.539657853810265,11.81,15.68,19.7,7.889999999999999,Classic,Action,Eidos Interactive,83.0,8.4,00s
145,Hitman: Blood Money,8.0,16.539657853810265,11.81,15.68,19.7,7.889999999999999,Assassin,Action,Eidos Interactive,83.0,8.4,00s
145,Hitman: Blood Money,8.0,16.539657853810265,11.81,15.68,19.7,7.889999999999999,Replay Value,Action,Eidos Interactive,83.0,8.4,00s
145,Hitman: Blood Money,8.0,16.539657853810265,11.81,15.68,19.7,7.889999999999999,Cult Classic,Action,Eidos Interactive,83.0,8.4,00s
145,Hitman: Blood Money,8.0,16.539657853810265,11.81,15.68,19.7,7.889999999999999,Shooter,Action,Eidos Interactive,83.0,8.4,00s
145,Hitman: Blood Money,8.0,16.539657853810265,11.81,15.68,19.7,7.889999999999999,Simulation,Action,Eidos Interactive,83.0,8.4,00s
145,Hitman: Blood Money,8.0,16.539657853810265,11.81,15.68,19.7,7.889999999999999,Singleplayer,Action,Eidos Interactive,83.0,8.4,00s
